symbol,sweep_time,confirm_time,dir,fill_time,fill_price,stop,target_tp1,target_tp2,exit_time,exit_price,outcome,R,banked_r,is_asian_sweep,has_smt,preset,market
SBER,2026-07-01 08:00:00,2026-07-01 08:45:00,LONG,2026-07-01 09:10:00,307.665,306.5385,310.4812,310.6142,2026-07-01 09:23:00,310.6142,GRID_B_FULL_TP,2.259,2.559,True,False,POSITIVE_PROVEN_KZ,moex
SBER,2026-07-21 09:30:00,2026-07-21 10:10:00,LONG,2026-07-21 10:34:00,257.56,255.8137,261.9259,262.1319,2026-07-21 13:07:00,262.1319,GRID_B_FULL_TP,2.397,2.559,True,False,POSITIVE_PROVEN_KZ,moex
SBER,2026-08-05 08:40:00,2026-08-05 09:05:00,LONG,2026-08-05 09:19:00,285.25,284.3421,287.5197,287.6268,2026-08-05 16:04:00,287.6268,GRID_B_FULL_TP,2.213,2.559,False,False,POSITIVE_PROVEN_KZ,moex
SBER,2026-08-25 08:20:00,2026-08-25 08:55:00,LONG,2026-08-25 09:40:00,269.26,267.5961,273.4197,273.6161,2026-08-25 14:47:00,273.6161,GRID_B_FULL_TP,2.381,2.559,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2025-10-22 08:40:00,2025-10-22 09:20:00,SHORT,2025-10-22 09:31:00,121.63,122.3824,119.7489,119.6601,2025-10-22 19:03:00,119.6601,GRID_B_FULL_TP,2.381,2.559,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2025-11-28 09:25:00,2025-11-28 10:35:00,SHORT,2025-11-28 10:50:00,125.46,125.9282,124.2895,124.2343,2025-11-28 13:41:00,125.9282,INITIAL_STOP,-1.295,0.0,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2026-01-28 09:05:00,2026-01-28 10:15:00,LONG,2026-01-28 10:23:00,127.89,127.3882,129.1446,129.2038,2026-01-28 12:05:00,127.3882,INITIAL_STOP,-1.28,0.0,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2026-05-13 08:10:00,2026-05-13 08:40:00,LONG,2026-05-13 08:51:00,123.585,122.9446,125.1859,125.2615,2026-05-14 12:12:00,122.9446,INITIAL_STOP,-1.212,0.0,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2026-07-25 08:20:00,2026-07-25 08:40:00,LONG,2026-07-25 09:49:00,93.155,92.6603,94.3918,94.4502,2026-07-26 07:09:00,92.6603,INITIAL_STOP,-1.207,0.0,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2026-08-18 08:40:00,2026-08-18 10:00:00,SHORT,2026-08-18 10:07:00,85.155,85.8977,83.2982,83.2105,2026-08-18 14:28:00,83.2105,GRID_B_FULL_TP,2.433,2.559,True,False,POSITIVE_PROVEN_KZ,moex
GAZP,2026-08-18 09:30:00,2026-08-18 10:00:00,SHORT,2026-08-18 10:07:00,85.155,85.8977,83.2982,83.2105,2026-08-18 14:28:00,83.2105,GRID_B_FULL_TP,2.433,2.559,True,False,POSITIVE_PROVEN_KZ,moex
LKOH,2025-10-22 08:40:00,2025-10-22 09:20:00,SHORT,2025-10-22 09:28:00,6264.75,6293.8971,6191.8822,6188.4428,2025-10-22 09:40:00,6293.8971,INITIAL_STOP,-1.236,0.0,True,False,POSITIVE_PROVEN_KZ,moex
